customer_id,credit_score,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,country_Germany,gender_Male
15603914,614,40,6,0.0,1,1,1,20339.79,1,False,True
15783305,593,46,7,98752.51,1,1,0,145560.38,0,False,False
15574842,653,25,2,158266.42,3,1,1,199357.24,0,True,False
15607837,746,29,4,105599.67,1,1,1,43106.17,0,False,False
15714877,662,29,10,0.0,2,1,0,137508.31,0,False,False
15782941,573,31,2,0.0,2,1,1,91957.39,0,False,True
15759038,793,41,3,141806.46,1,1,0,102921.17,0,False,False
15661821,798,49,5,132571.67,1,1,1,31686.33,1,True,False
15728006,524,40,2,180516.9,1,1,0,180002.42,0,False,True
15712176,816,31,8,0.0,2,1,1,28407.4,0,False,True
15689351,742,41,4,92805.72,1,0,1,73743.95,1,True,False
15782247,540,22,4,0.0,3,1,1,186233.26,1,False,True
15769064,537,39,3,135309.36,1,1,0,31728.86,1,True,True
15613189,774,52,2,56580.93,1,1,0,113266.28,1,False,False
15661734,608,42,8,131390.75,2,1,0,71178.09,0,True,True
15768387,581,41,8,0.0,2,0,0,29737.14,0,False,True
15792525,628,61,1,97361.66,1,1,1,149922.38,1,True,False
15586976,566,42,6,0.0,1,1,0,180702.12,1,False,False
15772632,680,34,1,0.0,2,1,0,167035.07,0,False,False
15706587,560,57,0,0.0,2,0,1,116781.71,0,False,True
15572461,663,29,4,102714.65,2,0,0,21170.81,0,True,False
15654409,665,34,5,67816.72,1,1,1,29641.58,0,False,False
15568025,758,51,8,81710.46,1,1,1,116520.07,0,False,True
15715769,621,26,2,75237.54,1,0,1,44220.4,0,False,True
15667458,764,28,10,124023.18,1,1,0,166188.28,0,True,True
15567980,537,46,5,100727.5,1,0,1,140857.76,1,True,False
15679294,589,46,10,107238.85,2,1,0,37024.28,0,False,False
15606507,555,24,5,0.0,2,1,0,27513.47,0,False,True
15578825,734,29,0,139994.66,1,1,0,17744.72,0,False,False
15636089,678,51,1,145751.03,1,0,0,109718.44,1,True,False
15727490,661,47,5,0.0,1,0,1,107243.31,1,False,True
15756920,576,63,9,70655.48,1,0,0,78955.8,1,False,True
15726403,660,41,1,129901.21,1,1,0,26025.6,1,True,True
15592765,637,40,8,125470.81,1,1,1,174536.17,0,False,True
15704442,672,53,9,169406.33,4,1,1,147311.47,1,False,False
15641136,629,32,2,0.0,2,0,1,77965.44,0,False,True
15725818,583,40,4,107041.3,1,1,1,5635.63,0,True,True
15719809,516,32,3,145166.09,2,0,0,111421.45,0,True,True
15716518,617,27,4,0.0,2,0,0,190269.21,0,False,False
15742210,700,38,9,65962.63,1,1,1,100950.48,0,False,True
15630617,727,36,6,140418.81,1,1,1,113033.73,1,True,True
15595537,626,49,9,171787.84,2,1,0,187192.23,0,True,True
15623196,686,38,6,149238.97,1,1,1,97825.23,0,False,True
15679249,351,57,4,163146.46,1,1,0,169621.69,1,True,False
15693199,739,37,8,0.0,2,1,0,191557.1,1,False,False
15661219,627,32,10,0.0,2,1,0,103287.62,0,False,True
15617136,451,38,9,61482.47,1,1,1,167538.66,0,True,False
15760294,512,41,8,145150.28,1,1,0,64869.32,1,False,False
15652808,774,41,5,126670.37,1,1,0,102426.06,0,False,False
15657139,652,40,8,84390.8,2,0,1,107876.2,0,False,False
15803790,638,37,2,89728.86,2,1,1,37294.88,0,True,True
15764105,475,57,1,0.0,2,1,0,89248.99,0,False,False
15766896,750,37,3,0.0,2,1,0,16870.2,0,False,True
15587735,850,39,6,96863.13,1,1,1,121681.19,0,False,True
15659501,753,38,6,142263.45,1,0,1,33730.43,0,False,False
15651140,710,32,3,0.0,1,1,0,94790.34,0,False,False
15776824,714,28,6,122724.37,1,1,1,67057.27,0,False,True
15633141,696,35,4,174902.26,1,1,0,69079.85,0,True,False
15778155,520,31,3,108914.17,1,1,1,183572.39,1,True,False
15671917,666,46,5,123873.19,1,1,1,177844.06,0,False,True
15666548,466,56,2,111920.13,3,1,0,197634.11,1,True,False
15625623,567,45,4,0.0,2,0,1,121053.19,0,False,False
15748123,613,20,3,0.0,2,1,1,149613.77,0,False,True
15648735,718,37,8,0.0,2,1,1,142.81,0,False,True
15634974,614,37,8,75150.34,4,0,1,131766.67,1,False,False
15713378,711,38,10,0.0,2,0,0,53311.78,0,False,True
15753370,691,38,5,114753.76,1,1,0,107665.02,0,True,False
15782659,527,32,0,0.0,1,1,0,109523.88,0,False,True
15583364,476,32,6,111871.93,1,0,0,112132.86,0,False,False
15720284,607,37,4,135927.06,1,0,0,180890.4,0,True,False
15628007,653,33,1,0.0,2,0,0,53379.52,0,False,True
15661974,677,46,2,57037.74,1,1,1,158531.01,0,False,True
15689341,655,50,10,0.0,4,1,0,179267.94,1,False,False
15607993,625,52,2,79468.96,1,1,1,84606.03,0,False,False
15693267,679,34,7,121063.85,1,1,0,56984.58,0,True,False
15769522,734,51,1,118537.47,1,1,1,116912.45,0,False,True
15755825,666,39,10,0.0,2,1,0,102999.33,0,False,True
15598175,592,26,4,105082.07,2,1,0,132801.57,0,True,False
15744327,564,40,4,0.0,1,1,0,85455.62,1,False,True
15798666,814,36,6,0.0,2,1,1,98657.01,0,False,False
15577064,592,36,2,104702.65,2,1,0,107948.72,0,True,True
15759436,758,50,2,95813.76,3,1,1,67944.09,1,False,False
15751561,498,61,7,102453.26,1,1,0,187247.56,1,True,True
15739068,638,25,4,148045.45,2,1,1,114722.42,0,True,True
15758056,558,35,1,0.0,2,0,0,111687.57,0,False,True
15742269,756,24,1,0.0,2,1,0,184182.25,0,False,False
15738411,505,34,10,104498.79,1,0,1,126451.14,0,False,True
15709396,801,42,6,0.0,2,1,1,95804.33,0,False,True
15654106,604,26,8,149542.52,2,0,1,197911.52,0,False,True
15621653,716,29,10,87946.39,1,1,1,182531.74,0,False,False
15598086,624,45,3,68639.57,1,1,0,168002.31,1,False,False
15752300,607,47,4,148826.32,1,1,1,79450.61,0,True,True
15658693,827,60,2,0.0,2,0,1,60615.83,0,False,False
15631838,606,61,5,108166.09,2,0,1,8643.21,0,False,True
15803804,717,35,5,103214.71,1,1,0,172172.7,0,True,False
15578809,651,40,1,134760.21,2,0,0,174434.06,1,True,True
15752026,691,58,3,0.0,1,0,1,194930.3,1,False,True
15723706,573,33,0,90124.64,1,1,0,137476.71,0,False,False
15569571,584,46,6,87361.02,2,1,0,120376.87,1,True,False
15769703,550,45,8,111257.59,1,0,0,97623.42,1,True,False
15679770,611,61,3,131583.59,4,0,1,66238.23,1,False,False
15791102,549,41,9,95020.8,3,1,1,131710.59,1,True,True
15709487,668,34,5,80242.37,2,0,0,56780.97,0,True,True
15687130,686,43,0,0.0,1,1,1,170072.9,0,False,False
15755178,660,50,1,0.0,3,1,1,191849.15,1,False,True
15617197,524,50,4,0.0,2,1,1,31840.59,1,False,True
15631240,645,36,8,0.0,2,1,1,12096.61,1,False,False
15784301,850,42,0,0.0,2,1,0,44165.84,0,False,True
15631310,537,53,3,0.0,1,1,1,91406.62,0,False,False
15771540,755,38,9,148912.44,1,1,0,80416.16,0,False,True
15714634,837,26,4,89900.24,2,1,0,175477.03,0,False,True
15727021,727,30,8,119027.28,2,1,1,137903.54,0,True,False
15650670,567,40,2,105222.86,2,1,0,93795.86,0,True,False
15646566,763,58,9,187911.55,1,0,1,35825.18,0,False,False
15645463,843,27,5,0.0,2,1,1,67494.23,0,False,False
15672144,667,38,6,144432.04,1,1,1,73963.17,1,False,False
15596088,705,50,4,77065.9,2,0,1,145159.26,0,False,False
15614878,660,29,6,180520.29,1,1,1,123850.58,0,True,False
15635240,553,42,1,0.0,2,0,0,23822.04,0,False,True
15775905,612,47,6,130024.87,1,1,1,45750.21,1,True,False
15700657,641,40,2,110086.69,1,1,0,159773.14,0,True,False
15652527,680,44,7,108724.98,1,0,1,72330.46,0,False,True
15785865,711,58,9,91285.13,2,1,1,26767.85,0,False,True
15688691,665,51,9,110610.41,2,0,1,1112.76,1,True,False
15592736,551,54,5,102994.04,1,1,0,176680.16,1,True,True
15724145,616,29,8,149318.55,1,1,0,140746.13,0,True,True
15704629,582,32,1,116409.55,1,0,1,152790.92,0,False,False
15597896,365,30,0,127760.07,1,1,0,81537.85,1,True,True
15731790,697,38,6,132591.36,1,1,1,7387.8,1,True,False
15634719,704,31,0,0.0,2,1,0,183038.33,0,False,True
15703205,656,46,5,113402.14,2,1,1,138849.06,0,False,False
15567333,712,31,7,0.0,2,1,0,170333.38,0,False,False
15754537,748,40,0,0.0,1,0,0,60416.76,0,False,True
15612030,724,28,9,0.0,2,1,1,100240.2,0,False,True
15573242,691,50,6,136953.47,1,1,1,2704.98,0,False,True
15601892,563,33,8,0.0,2,0,1,68815.05,0,False,True
15663885,741,32,5,0.0,1,1,1,64839.23,0,False,True
15701096,778,44,8,123863.64,1,1,0,144494.94,0,False,True
15790846,634,38,2,148430.55,1,1,1,56055.72,0,True,True
15658956,505,40,6,47869.69,2,1,1,155061.97,0,True,True
15755223,692,53,7,150926.99,2,0,0,119817.19,0,True,True
15787318,537,47,6,103163.35,1,1,0,16259.64,1,True,False
15737310,633,29,10,130206.28,1,1,0,184654.87,0,False,True
15763665,833,28,4,136674.51,2,0,0,5278.78,0,False,False
15744582,680,24,10,0.0,3,1,0,154971.63,1,False,False
15683521,594,28,0,142574.71,2,1,0,129084.82,0,True,True
15583049,643,34,7,160426.07,1,0,1,188533.11,0,True,False
15643752,540,25,5,116160.23,1,1,0,13411.67,0,False,True
15715707,657,32,3,118829.03,2,1,1,73127.61,0,False,True
15814209,814,31,1,118870.92,1,1,0,101704.19,0,False,True
15733768,600,32,1,0.0,1,1,1,101986.16,0,False,True
15755242,682,46,2,0.0,1,1,1,114442.66,0,False,False
15729412,682,38,4,107192.38,1,1,1,15669.17,0,False,True
15746564,566,42,3,108010.78,1,1,1,157486.1,0,False,True
15665221,630,26,7,129837.72,2,0,1,197001.15,0,False,True
15640846,546,58,3,106458.31,4,1,0,128881.87,1,True,False
15700209,486,63,9,97009.15,1,1,1,85101.0,0,False,True
15602735,692,45,6,152296.83,4,0,1,108040.86,1,True,True
15724834,498,30,1,0.0,2,0,0,135795.53,0,False,False
15685300,603,35,6,128993.76,2,1,0,130483.56,0,False,True
15760102,551,36,5,0.0,1,1,0,183479.12,0,False,False
15787026,627,27,0,185267.45,2,1,1,77027.34,0,True,True
15653696,515,28,9,0.0,2,0,0,94141.75,0,False,False
15600724,567,29,5,129750.68,1,1,0,109257.59,0,True,True
15574324,568,29,2,129177.01,2,0,1,104617.99,0,True,False
15707144,571,25,6,82506.72,2,1,0,167705.07,0,True,True
15775891,634,48,2,107247.69,1,1,1,103712.05,1,True,True
15600879,554,36,3,157780.93,2,1,0,6089.13,0,True,False
15681196,629,35,1,172170.36,1,1,1,159777.37,0,False,True
15766776,576,41,1,0.0,1,1,1,188274.6,0,False,True
15688637,592,27,4,0.0,2,1,1,183569.25,0,False,False
15677435,647,29,0,98263.46,2,1,0,164717.95,0,False,False
15698619,593,43,9,0.0,2,1,1,76357.43,0,False,True
15581036,712,40,3,109308.79,2,1,0,120158.72,1,True,False
15599301,538,28,6,164365.44,1,0,1,5698.97,0,True,False
15586870,632,27,4,193125.85,1,1,1,152665.85,0,False,True
15735263,736,27,5,51522.75,1,0,1,192131.77,0,False,True
15765322,755,23,5,84284.48,2,1,1,62851.6,0,False,True
15687162,461,51,9,119889.84,1,0,0,56767.67,1,False,True
15644962,745,21,4,137910.45,1,1,1,177235.23,0,False,True
15612615,616,37,6,0.0,2,1,0,86242.18,0,False,False
15813439,587,33,5,100116.82,1,1,0,34215.58,0,False,True
15604544,850,40,4,166082.15,2,0,1,44406.17,0,True,True
15761348,601,38,0,0.0,2,1,0,165196.65,0,False,False
15759874,532,44,3,148595.55,1,1,0,74838.64,1,False,True
15643658,850,53,2,94078.97,2,1,0,36980.54,0,True,True
15737782,562,29,9,0.0,1,1,1,25858.68,0,False,True
15815490,670,40,2,164948.98,3,0,0,177028.0,1,True,True
15679410,729,62,4,140549.4,1,1,0,30990.16,1,False,False
15756241,767,44,2,152509.25,1,1,1,136915.15,0,False,False
15688409,742,28,2,191864.51,1,1,0,108457.99,1,False,False
15742272,669,44,8,96418.09,1,0,0,131609.48,1,False,False
15769582,586,29,3,0.0,2,1,1,142238.54,0,False,True
15635660,612,30,9,142910.15,1,1,0,105890.55,1,True,True
15576723,740,37,7,0.0,2,1,1,194270.91,0,False,False
15591577,584,35,3,146311.58,1,1,1,105443.47,0,False,True
15582325,524,52,2,87894.26,1,1,0,173899.42,1,False,True
15693947,614,19,5,97445.49,2,1,0,122823.34,0,False,False
15760446,598,64,9,0.0,1,0,1,13181.37,1,False,False
15630920,724,34,2,154485.74,2,0,0,78560.64,0,False,True
15574910,601,50,2,115625.07,1,1,0,185855.21,0,False,True
15756472,804,25,7,108396.67,1,1,0,128276.95,0,False,True
15682890,745,38,5,65095.41,2,1,1,140197.42,0,True,True
15641994,667,43,1,103018.45,1,1,0,32462.39,1,True,True
15733297,518,38,10,84764.79,1,1,1,162253.9,0,False,False
15767793,819,38,10,0.0,2,1,0,30498.7,0,False,False
15813532,625,39,5,0.0,2,1,0,32615.21,0,False,False
15576760,673,36,5,73088.06,2,0,0,196142.26,0,True,True
15732102,656,27,3,150905.03,2,1,0,16998.72,0,True,False
15672115,679,60,6,0.0,2,1,1,77331.77,0,False,True
15618765,530,42,0,99948.45,1,0,1,97338.62,0,True,False
15679148,508,44,3,115451.05,2,0,0,67234.33,0,False,True
15728474,558,32,4,108235.91,1,1,1,143783.28,0,True,True
15636999,414,38,8,0.0,1,0,1,77661.12,1,False,True
15629150,721,37,1,0.0,2,1,0,70810.8,0,False,False
15736274,751,31,8,0.0,2,0,0,17550.49,0,False,True
15627697,662,34,2,0.0,2,0,1,21497.27,0,False,True
15721585,628,29,3,113146.98,2,0,1,124749.08,0,True,True
15639946,597,39,8,162532.14,3,1,0,36051.46,1,True,False
15699450,723,48,7,0.0,2,1,1,150694.58,0,False,True
15729954,586,28,5,0.0,3,1,0,170487.4,1,False,False
15600103,633,29,8,104944.1,1,1,1,97684.46,0,True,False
15786200,564,31,4,0.0,2,1,0,53520.03,0,False,True
15797010,649,31,2,0.0,2,1,0,15200.61,0,False,False
15670172,622,30,4,107879.04,1,0,1,196894.62,0,False,False
15627352,459,46,7,110356.42,1,1,0,4969.13,1,True,True
15622494,718,27,2,0.0,2,0,0,26229.24,0,False,True
15595071,696,22,9,149777.0,1,1,1,198032.93,0,False,True
15628203,637,38,3,104339.56,1,0,0,119882.86,0,False,False
15780212,592,37,4,212692.97,1,0,0,176395.02,0,False,True
15766869,634,37,1,89696.84,2,1,1,193179.88,0,True,True
15775741,608,28,9,0.0,2,1,1,125062.02,0,False,False
15628170,565,32,9,68067.24,1,1,0,143287.58,0,True,False
15710928,665,55,8,136354.16,1,1,1,93769.89,0,False,False
15682547,649,38,1,122214.0,1,0,1,88965.46,0,False,True
15631170,695,45,3,0.0,2,1,1,30793.61,0,False,True
15648702,775,70,6,119684.88,2,1,1,74532.02,0,True,True
15783444,788,39,3,135139.33,1,0,1,113086.08,0,False,False
15809178,569,42,9,146100.75,1,1,0,32574.01,1,True,False
15576824,564,44,3,111760.4,3,1,1,104722.47,1,True,False
15675422,544,32,9,110728.39,1,1,1,14559.62,0,False,False
15681550,614,41,8,121558.46,1,1,1,598.8,0,False,False
15812628,453,38,8,120623.21,1,1,0,129697.99,0,True,False
15597951,471,58,4,114713.57,1,1,1,36315.03,0,False,False
15807045,829,37,3,103457.76,1,0,0,1114.12,0,True,False
15581748,754,57,2,101134.87,2,1,1,70954.41,0,True,True
15770420,749,46,10,78136.36,2,1,1,73470.98,0,True,True
15608230,667,23,1,0.0,2,1,0,91573.19,0,False,True
15712584,670,33,7,0.0,2,1,1,88187.81,0,False,False
15592816,623,48,1,108076.33,1,1,0,118855.26,1,True,False
15641480,571,32,5,131354.25,1,1,0,125256.53,0,False,True
15708505,641,37,7,62974.64,2,0,1,39016.43,0,True,False
15791131,551,30,2,143340.44,1,1,0,145796.49,0,True,False
15618225,741,36,8,116993.43,2,1,0,168816.22,0,True,True
15644724,472,31,4,58662.92,2,0,1,73322.0,0,False,True
15723894,625,45,7,137555.44,1,0,0,124607.7,0,False,True
15787699,650,34,4,142393.11,1,1,1,11276.48,0,True,True
15687738,535,38,8,0.0,2,1,0,136620.64,0,False,False
15576126,649,41,2,125785.23,1,1,1,70523.92,0,False,False
15658889,689,22,4,136444.25,1,1,0,51980.25,1,False,True
15669957,655,52,9,144696.75,1,1,1,49025.79,0,True,True
15655794,620,36,8,0.0,2,1,1,145937.99,0,False,True
15599829,577,35,10,0.0,2,1,1,25161.61,0,False,False
15753332,401,48,8,128140.17,1,1,0,175753.55,1,True,True
15671124,599,25,6,120383.41,1,1,1,24903.09,0,False,True
15767474,481,57,9,0.0,3,1,1,169719.35,1,False,False
15720671,704,42,8,129735.3,2,1,1,179565.57,0,False,True
15774491,480,28,6,0.0,2,0,0,48131.92,0,False,False
15579647,682,42,0,0.0,1,1,1,160828.98,0,False,True
15765806,492,29,1,144591.96,1,1,1,196293.76,0,False,True
15566708,444,45,4,0.0,2,1,0,161653.5,1,False,False
15668347,624,36,6,0.0,2,0,0,84635.64,0,False,True
15575214,709,37,7,0.0,1,1,0,159486.76,0,False,True
15591123,557,68,2,100194.44,1,1,1,38596.34,0,True,True
15573280,646,50,6,145295.31,2,1,1,27814.74,0,True,True
15589018,719,28,3,106070.29,2,1,1,183893.31,0,True,True
15654495,706,47,6,120621.89,1,1,1,140803.7,0,True,False
15597265,660,38,7,0.0,2,0,1,146585.53,0,False,True
15733876,667,36,9,0.0,2,1,1,40062.29,0,False,True
15677217,705,30,1,0.0,1,1,1,181300.32,0,False,True
15747265,598,27,10,171283.91,1,1,1,84136.12,0,True,False
15713379,669,26,4,0.0,2,1,1,197594.34,0,False,True
15730433,580,38,1,128218.47,1,1,0,125953.83,1,True,False
15693347,676,32,5,0.0,2,1,1,75465.41,0,False,False
15715465,714,28,7,77776.39,1,1,0,177737.07,0,True,True
15680736,597,72,6,124978.19,2,1,1,7144.46,0,True,False
15610765,559,29,1,0.0,2,0,0,155639.76,0,False,True
15650034,564,28,1,0.0,1,1,1,162428.05,0,False,False
15685109,689,39,7,0.0,2,0,0,14917.09,0,False,True
15776233,758,61,8,125397.21,1,1,0,182184.09,1,True,False
15781702,733,38,9,111347.37,2,0,1,194872.97,0,True,True
15641416,732,61,9,94867.18,2,1,1,157527.6,1,True,False
15775234,646,24,8,0.0,2,0,0,92612.88,0,False,True
15659475,597,33,6,135703.59,2,0,0,74850.84,0,False,False
15642202,821,37,5,106453.53,2,0,1,127413.0,0,True,False
15771417,640,43,7,132412.38,1,0,0,69584.3,1,False,True
15585100,511,40,9,124401.6,1,1,0,198814.24,1,True,False
15700487,805,46,6,118022.06,3,1,0,162643.15,1,False,True
15726589,540,39,1,82531.11,1,1,0,114092.52,0,True,True
15595883,540,39,4,127278.31,1,1,1,16150.34,0,True,True
15742820,535,45,2,0.0,2,0,1,170621.55,0,False,False
15624793,627,23,5,184244.86,1,1,0,103099.22,0,True,True
15597930,646,52,8,59669.43,1,0,0,172495.81,1,False,True
15665110,515,25,7,79543.59,1,0,1,38772.82,0,False,False
15770719,697,39,6,151553.19,1,1,1,44946.29,0,False,False
15731327,652,27,2,166527.88,2,0,1,146007.7,0,True,True
15576044,579,28,6,150329.15,1,1,0,145558.42,0,True,True
15775662,760,43,8,121911.59,1,1,0,193312.33,0,False,True
15646817,769,51,9,156773.78,2,1,0,40257.79,0,False,True
15723299,774,53,4,113709.28,1,1,1,153887.93,1,False,True
15636982,705,43,7,79974.55,1,1,1,103108.33,0,True,False
15751175,648,44,2,0.0,2,1,1,58652.23,0,False,False
15618936,688,51,5,0.0,1,1,0,91624.11,1,False,False
15780128,705,33,3,144427.96,2,1,0,113845.19,0,False,True
15615991,654,42,7,99263.09,1,1,1,67607.9,0,False,True
15757001,624,32,2,79368.87,2,1,1,145471.94,0,False,False
15595388,594,30,10,0.0,2,1,1,124071.71,0,False,False
15581620,597,28,2,0.0,3,1,1,78707.97,0,False,True
15600934,758,52,7,125095.94,1,1,0,171189.83,1,False,False
15738672,737,40,2,162485.8,2,1,0,149381.32,0,True,False
15721307,694,37,1,95668.82,2,1,0,100335.55,0,True,True
15619280,683,25,4,0.0,2,1,0,152698.24,0,False,True
15806837,669,37,4,0.0,1,1,0,132540.33,0,False,True
15643496,730,34,5,74197.38,2,1,0,96875.52,0,False,False
15813916,622,31,1,89688.94,1,1,1,152305.47,0,False,False
15764351,668,59,5,120170.07,1,0,1,50454.8,0,True,False
15667938,628,32,9,149136.31,2,1,1,16402.11,0,False,True
15576360,600,40,1,141136.79,1,1,1,67803.83,0,False,True
15628813,693,43,4,152341.55,1,1,0,9241.78,0,False,False
15584190,704,36,7,120026.98,2,0,1,100601.73,0,False,True
15759913,553,43,6,85200.82,2,1,1,160574.09,0,True,True
15758482,626,32,0,0.0,2,0,0,187172.54,0,False,False
15758171,582,20,4,0.0,1,1,1,55763.66,0,False,True
15649124,850,30,9,121535.18,1,0,0,40313.47,0,False,True
15768455,679,60,8,0.0,2,1,1,51380.9,0,False,True
15703059,549,49,6,124829.16,1,0,1,93551.36,0,True,False
15585451,558,32,1,108262.87,1,1,1,6935.31,0,True,False
15748473,801,38,5,0.0,2,1,0,66256.27,0,False,True
15693233,666,38,6,99812.88,2,1,1,158357.97,0,True,True
15757521,606,35,2,132164.26,1,0,1,164815.59,0,False,True
15812513,599,45,10,103583.05,1,1,0,132127.69,1,True,True
15674950,544,39,4,142406.43,2,1,0,146637.45,0,True,True
15713608,850,41,5,0.0,2,1,1,34827.43,0,False,False
15579262,497,41,9,0.0,1,0,0,22074.48,0,False,True
15610426,764,39,5,81042.42,1,0,1,109805.17,0,False,False
15776454,603,48,5,0.0,1,1,0,100478.6,1,False,False
15771483,609,40,6,0.0,2,1,1,97416.34,0,False,True
15648489,487,53,4,199689.49,1,1,1,24207.86,1,False,True
15646609,748,33,1,142645.43,1,0,0,69132.66,0,False,True
15813067,432,45,3,110219.14,1,1,0,43046.7,1,True,False
15662434,607,25,3,0.0,2,0,0,187048.72,0,False,True
15705890,674,45,7,142072.02,1,1,0,37013.29,0,False,True
15711398,525,25,6,0.0,2,1,0,89566.64,0,False,False
15752375,645,33,8,149564.61,1,0,0,149913.84,0,True,True
15659175,755,43,9,0.0,2,1,0,18066.69,0,False,False
15597033,708,37,8,153366.13,1,1,1,26912.34,0,True,True
15590228,715,21,6,76467.16,1,1,1,173511.72,0,False,True
15631848,727,26,9,121508.28,1,1,1,146785.44,0,False,False
15594084,524,22,9,0.0,2,1,0,74405.34,0,False,True
15651093,707,55,1,0.0,2,0,1,54409.48,0,False,False
15707189,667,36,1,114391.62,1,1,1,53412.54,0,True,False
15733581,831,32,9,80262.66,1,1,0,194867.78,0,True,True
15669411,750,52,6,107467.56,1,1,0,126233.18,1,True,False
15789425,694,37,8,98218.04,2,1,0,182354.46,1,True,False
15570943,711,35,2,133607.75,1,1,1,120586.32,0,True,False
15685829,551,37,3,0.0,2,1,1,50578.4,0,False,True
15721917,559,38,8,95139.41,1,1,1,86575.46,0,False,False
15776047,620,29,3,0.0,2,0,1,153392.28,0,False,False
15675328,449,37,6,0.0,2,1,0,82176.48,0,False,False
15604314,703,26,1,97331.19,1,1,0,63717.49,0,True,False
15658339,795,37,2,139265.63,2,1,1,198745.94,0,True,True
15630402,594,31,9,0.0,1,0,1,5719.11,0,False,False
15774224,613,30,5,131563.88,2,1,0,170638.98,0,True,False
15701291,601,44,3,0.0,2,1,0,30607.11,0,False,True
15719606,657,50,9,0.0,2,0,0,37171.46,0,False,True
15644119,531,31,3,0.0,1,1,1,42589.33,0,False,True
15646859,621,47,7,107363.29,1,1,1,66799.28,0,True,True
15606836,782,33,2,94493.03,1,0,1,101866.39,0,False,False
15664150,528,29,9,170214.23,2,1,0,49284.0,0,True,False
15624510,696,52,6,139781.06,1,1,0,27445.4,1,False,True
15810944,586,35,7,0.0,2,1,0,70760.69,0,False,False
15603246,498,73,2,170241.7,2,1,1,165407.96,0,False,True
15804002,691,33,1,128306.83,1,1,1,113580.79,0,False,False
15728773,568,47,7,0.0,2,1,1,45978.39,0,False,False
15598044,715,35,3,0.0,1,1,1,152012.36,0,False,False
15694829,680,32,7,175454.0,1,0,1,77349.92,0,True,True
15727311,539,22,0,100885.93,2,1,1,38772.65,0,False,False
15570769,494,69,9,93320.8,1,1,1,24489.44,0,False,True
15606274,594,38,6,63176.44,2,1,1,14466.08,0,True,True
15746139,596,33,2,139451.67,1,0,0,63142.12,0,False,True
15704987,649,52,8,49113.75,1,1,0,41858.43,0,False,False
15628972,699,32,1,123906.22,3,1,1,127443.82,1,True,True
15697686,787,40,6,0.0,2,1,1,84151.98,0,False,False
15733883,604,28,7,0.0,2,0,0,58595.64,0,False,True
15617482,489,52,1,131441.51,1,1,0,37240.11,1,True,False
15704583,651,56,2,0.0,1,1,0,114522.68,1,False,True
15621083,698,57,6,136325.48,2,1,1,72549.27,1,False,True
15649487,578,38,4,113150.44,2,1,0,176712.59,1,True,False
15714658,696,33,4,0.0,2,1,1,73371.65,0,False,False
15599081,507,46,8,102785.16,1,1,1,70323.68,0,True,False
15631159,705,41,4,72252.64,2,1,1,142514.66,0,True,True
15792818,499,29,6,148051.52,1,1,0,118623.94,0,True,False
15633531,717,76,9,138489.66,1,1,1,68400.14,0,False,False
15744529,510,63,8,0.0,2,1,1,115291.86,0,False,True
15669656,632,32,6,111589.33,1,1,1,170382.99,0,False,True
15581198,668,39,0,122104.79,1,1,0,112946.67,1,True,False
15729054,744,32,4,96106.83,1,1,1,79812.77,0,True,True
15573452,663,42,7,115930.87,1,1,0,19862.78,0,True,True
15776733,638,37,7,124513.66,2,1,0,158610.89,0,True,False
15724858,688,54,9,0.0,1,1,0,191212.63,1,False,False
15690188,631,33,7,0.0,1,1,1,58043.02,1,False,True
15671766,599,44,10,118577.24,1,1,1,31448.52,0,False,True
15764419,730,27,5,0.0,2,1,1,116081.93,0,False,True
15591915,533,39,2,0.0,1,0,1,73669.94,1,False,False
15715541,850,42,9,113311.11,1,1,1,198193.75,0,False,False
15639277,678,41,9,0.0,1,0,0,13160.03,0,False,False
15798850,576,32,7,0.0,2,1,0,4660.91,0,False,True
15776348,835,20,4,124365.42,1,0,0,180197.74,1,True,True
15727696,592,42,1,147249.29,2,1,1,63023.02,0,False,True
15793813,774,36,7,103688.19,1,0,1,118971.74,0,False,True
15694395,620,29,1,138740.24,2,0,0,154700.61,0,False,False
15671655,763,31,7,143966.3,2,1,1,140262.96,1,True,True
15654901,733,51,10,141556.96,1,1,0,130189.53,0,False,True
15649136,650,43,6,0.0,2,1,1,16301.91,0,False,False
15775562,538,33,5,0.0,2,1,0,126962.41,0,False,False
15807481,577,46,1,0.0,1,1,1,158750.53,0,False,False
15642885,792,30,8,0.0,2,1,0,199644.2,0,False,True
15789109,686,41,10,0.0,1,1,1,144272.71,1,False,False
15814004,589,29,2,0.0,2,0,1,98320.27,0,False,True
15673619,530,25,9,162560.32,1,1,0,64129.03,0,False,True
15595135,778,29,7,123229.46,1,1,0,181221.09,0,True,False
15605000,550,38,9,140278.99,3,1,1,171457.06,1,False,True
15718071,655,51,3,0.0,2,0,1,15801.02,0,False,False
15679760,721,46,1,115764.32,2,0,0,102950.79,0,False,True
15654574,499,36,5,131142.53,2,1,0,174918.46,0,True,True
15577178,511,45,5,68375.27,1,1,0,193160.25,1,False,True
15595324,579,39,5,117833.3,3,0,0,5831.0,1,True,False
15726358,681,34,7,0.0,2,0,0,130686.59,0,False,True
15595228,815,45,7,0.0,1,0,1,52885.23,1,False,True
15651983,591,56,9,128882.49,1,1,1,196241.94,1,False,False
